year,eea_cell_code,speciesKey,n,min_coord_uncertainty
2000,1kmE3940N3164,5352251,1,700
2000,1kmE3940N3165,3021850,1,700
2000,1kmE3940N3167,3021850,1,700
2000,1kmE3941N3063,2867614,2,707
2000,1kmE3941N3085,3021850,1,700
2000,1kmE3941N3086,3021850,2,700
2000,1kmE3941N3087,5352251,1,700
2000,1kmE3941N3088,5352251,1,700
2000,1kmE3941N3089,3021850,3,700
2000,1kmE3941N3089,5352251,1,700
2000,1kmE3941N3090,3021850,2,700
2000,1kmE3941N3090,5352251,3,700
2000,1kmE3941N3091,3021850,1,700
2000,1kmE3941N3091,5352251,3,700
2000,1kmE3941N3091,5389017,1,700
2000,1kmE3941N3092,3021850,1,700
2000,1kmE3941N3092,5352251,2,700
2000,1kmE3941N3094,3021850,1,700
2000,1kmE3941N3095,5352251,1,700
2000,1kmE3941N3096,3034825,1,700
2000,1kmE3941N3097,3021850,1,700
2000,1kmE3941N3097,3034825,1,700
2000,1kmE3941N3097,5352251,2,700
2000,1kmE3941N3098,3021850,1,700
2000,1kmE3941N3098,5352251,1,700
2000,1kmE3941N3103,3021850,1,700
2000,1kmE3941N3103,5352251,1,700
2000,1kmE3941N3163,3021850,1,700
2000,1kmE3941N3163,5352251,1,700
2000,1kmE3941N3163,5389017,1,700
2000,1kmE3941N3164,3021850,1,700
2000,1kmE3941N3165,3021850,1,700
2000,1kmE3941N3165,5352251,1,700
2000,1kmE3941N3166,2889173,1,700
2000,1kmE3941N3166,3021850,1,700
2000,1kmE3941N3167,3025617,1,700
2000,1kmE3941N3167,3034825,1,700
2000,1kmE3942N3084,5352251,1,700
2000,1kmE3942N3085,3021850,1,700
2000,1kmE3942N3086,5352251,1,700
2000,1kmE3942N3087,5352251,1,700
2000,1kmE3942N3090,3021850,1,700
2000,1kmE3942N3091,5352251,1,700
2000,1kmE3942N3092,3021850,1,700
2000,1kmE3942N3092,5352251,1,700
2000,1kmE3942N3092,5389029,1,700
2000,1kmE3942N3093,3021850,2,700
2000,1kmE3942N3093,5352251,2,700
2000,1kmE3942N3094,5352251,1,700
2000,1kmE3942N3095,5352251,2,700
2000,1kmE3942N3096,5352251,4,700
2000,1kmE3942N3096,5356345,1,700
2000,1kmE3942N3097,3034825,1,700
2000,1kmE3942N3097,5352251,2,700
2000,1kmE3942N3100,3021850,1,700
2000,1kmE3942N3100,5352251,1,700
2000,1kmE3942N3128,3189866,1,700
2000,1kmE3942N3128,5352251,1,700
2000,1kmE3942N3130,2865448,1,700
2000,1kmE3943N3092,7978544,1,700
2000,1kmE3943N3094,3021850,1,700
2000,1kmE3943N3094,5352251,2,700
2000,1kmE3943N3095,5352251,1,700
2000,1kmE3943N3096,3021850,1,700
2000,1kmE3943N3096,5352251,1,700
2000,1kmE3943N3098,5352251,1,700
2000,1kmE3943N3107,3021850,1,700
2000,1kmE3943N3126,5329212,1,700
2000,1kmE3943N3127,3021850,1,700
2000,1kmE3943N3127,5352251,1,700
2000,1kmE3943N3128,3119181,1,700
2000,1kmE3943N3153,2889173,1,700
2000,1kmE3943N3153,3021850,2,700
2000,1kmE3944N3095,5352251,1,700
2000,1kmE3944N3096,3021850,1,700
2000,1kmE3944N3096,5352251,1,700
2000,1kmE3944N3097,3021850,3,700
2000,1kmE3944N3097,5352251,1,700
2000,1kmE3944N3098,3021850,4,700
2000,1kmE3944N3098,5352251,1,700
2000,1kmE3944N3100,3021850,2,700
2000,1kmE3944N3101,5352251,1,700
2000,1kmE3944N3127,2891770,1,700
2000,1kmE3944N3127,5389017,1,700
2000,1kmE3944N3137,3027159,1,700
2000,1kmE3944N3153,3021850,1,700
2000,1kmE3945N3089,5352251,1,700
2000,1kmE3945N3092,3021850,1,700
2000,1kmE3945N3092,5352251,1,700
2000,1kmE3945N3092,5389017,1,700
2000,1kmE3945N3100,5352251,3,700
2000,1kmE3945N3102,5352251,1,700
2000,1kmE3945N3110,3021850,2,700
2000,1kmE3945N3110,5352251,1,700
2000,1kmE3945N3151,3021850,1,700
2000,1kmE3945N3154,3021850,2,700
2000,1kmE3945N3154,5389017,1,700
2000,1kmE3946N3092,3021850,1,700
2000,1kmE3946N3100,3021850,1,700
2000,1kmE3946N3100,5352251,1,700
2000,1kmE3947N3089,2650107,2,700
2000,1kmE3947N3092,3021850,2,700
2000,1kmE3947N3092,5352251,1,700
2000,1kmE3947N3093,3021850,2,700
2000,1kmE3947N3097,2891770,1,700
2000,1kmE3947N3097,3033865,1,700
2000,1kmE3947N3097,5352251,1,700
2000,1kmE3947N3098,2889173,1,700
2000,1kmE3947N3098,3034825,1,700
2000,1kmE3948N3090,3021850,1,700
2000,1kmE3948N3097,2889173,1,700
2000,1kmE3948N3097,3033865,1,700
2000,1kmE3948N3098,5352251,1,700
2000,1kmE3948N3098,5389017,1,700
2000,1kmE3948N3101,5352251,1,700
2000,1kmE3949N3096,3021850,1,700
2000,1kmE3949N3096,5329212,1,700
2000,1kmE3949N3096,5352251,1,700
2000,1kmE3949N3098,2891770,1,700
2000,1kmE3949N3101,5352251,1,700
2000,1kmE3950N3092,5352251,1,700
2000,1kmE3950N3093,2889173,1,700
2000,1kmE3950N3093,3021850,1,700
2000,1kmE3951N3092,3021850,1,700
2000,1kmE3951N3095,5352251,1,700
2000,1kmE3951N3096,3021850,1,700
2000,1kmE3952N3052,2889173,1,707
2000,1kmE3952N3090,3021850,1,700
2000,1kmE3952N3091,5352251,1,700
2000,1kmE3952N3148,3021850,1,700
2000,1kmE3952N3159,3021850,1,1000
2000,1kmE3953N3090,5352251,1,700
2000,1kmE3953N3094,3021850,1,700
2000,1kmE3953N3097,5352251,1,700
2000,1kmE3953N3098,3021850,1,700
2000,1kmE3953N3098,5352251,1,700
2000,1kmE3953N3107,3021850,1,700
2000,1kmE3953N3107,5352251,2,700
2000,1kmE3953N3148,2889173,1,700
2000,1kmE3954N3050,2889173,1,707
2000,1kmE3954N3051,5352251,1,707
2000,1kmE3954N3052,3190653,1,707
2000,1kmE3954N3052,5352251,1,707
2000,1kmE3954N3088,5352251,1,700
2000,1kmE3954N3089,3021850,1,700
2000,1kmE3954N3091,5352251,1,700
2000,1kmE3954N3097,3021850,1,700
2000,1kmE3954N3097,5352251,1,700
2000,1kmE3954N3098,3021850,1,700
2000,1kmE3954N3099,5352251,1,700
2000,1kmE3954N3106,3021850,1,700
2000,1kmE3954N3107,5352251,1,700
2000,1kmE3955N3050,3039203,1,707
2000,1kmE3955N3052,2889173,1,707
2000,1kmE3955N3088,5352251,1,700
2000,1kmE3955N3092,5352251,1,700
2000,1kmE3955N3093,3021850,1,700
2000,1kmE3955N3094,5352251,1,700
2000,1kmE3955N3095,5352251,1,700
2000,1kmE3955N3096,3021850,3,700
2000,1kmE3955N3096,5352251,2,700
2000,1kmE3955N3097,3021850,4,700
2000,1kmE3955N3097,5352251,3,700
2000,1kmE3955N3099,5352251,1,700
2000,1kmE3955N3107,3021850,1,700
2000,1kmE3955N3109,5329212,1,944
2000,1kmE3956N3051,3039203,1,707
2000,1kmE3956N3051,5352251,2,707
2000,1kmE3956N3088,5352251,1,700
2000,1kmE3956N3091,2891770,1,700
2000,1kmE3956N3093,3021850,1,700
2000,1kmE3956N3093,5352251,1,700
2000,1kmE3956N3094,5352251,1,700
2000,1kmE3956N3095,3021850,2,700
2000,1kmE3956N3097,3021850,3,700
2000,1kmE3956N3098,3021850,1,700
2000,1kmE3956N3106,5352251,1,700
2000,1kmE3956N3107,3021850,1,700
2000,1kmE3956N3107,5352251,1,700
2000,1kmE3956N3109,3034825,1,700
2000,1kmE3956N3121,3021850,1,700
2000,1kmE3956N3122,5352251,1,700
2000,1kmE3956N3125,5352251,1,700
2000,1kmE3956N3126,5389029,1,700
2000,1kmE3956N3133,7978544,1,700
2000,1kmE3956N3154,3021850,1,700
2000,1kmE3956N3163,3021850,1,1000
2000,1kmE3957N3085,5352251,1,700
2000,1kmE3957N3087,5352251,1,700
2000,1kmE3957N3091,5352251,1,700
2000,1kmE3957N3095,3021850,1,700
2000,1kmE3957N3097,3021850,1,700
2000,1kmE3957N3097,5352251,2,700
2000,1kmE3957N3098,3021850,1,700
2000,1kmE3957N3098,5352251,2,700
2000,1kmE3957N3100,5352251,3,700
2000,1kmE3957N3101,5352251,1,700
2000,1kmE3957N3107,3034825,1,700
2000,1kmE3957N3122,5352251,1,700
2000,1kmE3957N3125,3021850,1,700
2000,1kmE3958N3085,5352251,1,700
2000,1kmE3958N3086,5352251,1,700
2000,1kmE3958N3088,5352251,1,700
2000,1kmE3958N3089,3021850,1,700
2000,1kmE3958N3093,5352251,1,700
2000,1kmE3958N3094,3021850,1,700
2000,1kmE3958N3098,3021850,2,700
2000,1kmE3958N3098,5352251,1,700
2000,1kmE3958N3099,3021850,2,700
2000,1kmE3958N3101,5352251,1,700
2000,1kmE3958N3102,3021850,1,700
2000,1kmE3958N3102,5352251,1,700
2000,1kmE3958N3103,3021850,1,700
2000,1kmE3958N3104,3021850,1,700
2000,1kmE3958N3104,5352251,1,700
2000,1kmE3958N3105,3021850,2,700
2000,1kmE3958N3105,5352251,1,700
2000,1kmE3958N3122,3021850,1,700
2000,1kmE3958N3122,3027159,1,700
2000,1kmE3958N3124,3021850,1,700
2000,1kmE3958N3124,5352251,1,700
2000,1kmE3958N3124,5389029,1,700
2000,1kmE3958N3126,3034825,1,700
2000,1kmE3958N3137,5329212,1,700
2000,1kmE3959N3089,5352251,1,700
2000,1kmE3959N3096,3021850,1,700
2000,1kmE3959N3096,5352251,1,700
2000,1kmE3959N3097,3021850,2,700
2000,1kmE3959N3098,3021850,1,700
2000,1kmE3959N3100,5352251,1,700
2000,1kmE3959N3105,5352251,1,700
2000,1kmE3959N3107,3021850,1,700
2000,1kmE3959N3144,3021850,1,700
2000,1kmE3959N3146,3021850,1,1000
2000,1kmE3960N3086,5352251,2,700
2000,1kmE3960N3087,5352251,2,700
2000,1kmE3960N3088,5352251,1,700
2000,1kmE3960N3096,3021850,1,700
2000,1kmE3960N3096,5352251,1,700
2000,1kmE3960N3098,5352251,1,700
2000,1kmE3960N3101,3021850,1,700
2000,1kmE3960N3106,5352251,1,700
2000,1kmE3960N3118,5361785,1,700
2000,1kmE3960N3125,3021850,1,700
2000,1kmE3960N3128,5352251,1,700
2000,1kmE3960N3143,2891770,1,700
2000,1kmE3960N3143,3021850,1,700
2000,1kmE3960N3152,3021850,1,700
2000,1kmE3960N3153,2889173,1,700
2000,1kmE3960N3153,3021850,1,700
2000,1kmE3960N3153,5352251,1,700
2000,1kmE3960N3166,5352251,1,700
2000,1kmE3961N3096,3021850,1,700
2000,1kmE3961N3096,5352251,1,700
2000,1kmE3961N3101,5352251,1,700
2000,1kmE3961N3107,3021850,1,700
2000,1kmE3961N3108,3021850,1,700
2000,1kmE3961N3127,3021850,1,700
2000,1kmE3961N3127,5352251,2,700
2000,1kmE3961N3129,5329212,1,700
2000,1kmE3961N3135,2865448,1,999
2000,1kmE3961N3151,2867614,1,700
2000,1kmE3961N3158,2889173,1,700
2000,1kmE3961N3158,5352251,1,700
2000,1kmE3961N3159,3021850,1,700
2000,1kmE3961N3166,3021850,1,700
2000,1kmE3962N3083,5352251,1,700
2000,1kmE3962N3096,3021850,2,700
2000,1kmE3962N3097,5352251,1,700
2000,1kmE3962N3098,5352251,1,700
2000,1kmE3962N3101,3021850,1,700
2000,1kmE3962N3101,5352251,1,700
2000,1kmE3962N3102,5352251,1,700
2000,1kmE3962N3109,3021850,1,700
2000,1kmE3962N3110,3021850,1,700
2000,1kmE3962N3118,3021850,1,700
2000,1kmE3962N3127,3021850,1,700
2000,1kmE3962N3128,5352251,1,700
2000,1kmE3962N3156,3021850,1,700
2000,1kmE3962N3157,5352251,1,700
2000,1kmE3963N3085,5352251,1,700
2000,1kmE3963N3090,5352251,1,10000
2000,1kmE3963N3093,3021850,1,700
2000,1kmE3963N3096,5352251,1,700
2000,1kmE3963N3097,3021850,2,700
2000,1kmE3963N3102,3021850,1,700
2000,1kmE3963N3102,5352251,1,700
2000,1kmE3963N3103,3021850,3,700
2000,1kmE3963N3103,5352251,2,700
2000,1kmE3963N3106,3021850,1,700
2000,1kmE3963N3106,5352251,1,700
2000,1kmE3963N3110,3021850,1,700
2000,1kmE3963N3128,3021850,1,700
2000,1kmE3963N3128,5389029,1,700
2000,1kmE3964N3083,5352251,1,700
2000,1kmE3964N3085,5352251,2,700
2000,1kmE3964N3097,3021850,1,700
2000,1kmE3964N3097,5352251,2,700
2000,1kmE3964N3098,3021850,2,700
2000,1kmE3964N3100,3021850,1,700
2000,1kmE3964N3100,5352251,1,700
2000,1kmE3964N3106,3021850,3,700
2000,1kmE3964N3108,5352251,1,700
2000,1kmE3964N3116,3021850,2,700
2000,1kmE3964N3116,5352251,1,700
2000,1kmE3964N3116,5389029,1,700
2000,1kmE3964N3124,3021850,1,700
2000,1kmE3964N3128,5352251,1,700
2000,1kmE3965N3098,3021850,1,700
2000,1kmE3965N3100,5352251,1,700
2000,1kmE3965N3102,3021850,1,700
2000,1kmE3965N3103,5352251,1,700
2000,1kmE3965N3106,3021850,1,700
2000,1kmE3965N3107,3021850,1,700
2000,1kmE3965N3127,3021850,1,700
2000,1kmE3965N3128,5352251,1,700
2000,1kmE3966N2981,2889173,1,49
2000,1kmE3966N3059,2889173,1,707
2000,1kmE3966N3098,5352251,1,700
2000,1kmE3966N3116,5352251,1,700
2000,1kmE3966N3117,3021850,2,700
2000,1kmE3966N3123,5352251,1,700
2000,1kmE3966N3124,3021850,1,700
2000,1kmE3966N3125,3021850,1,700
2000,1kmE3967N3086,5352251,1,700
2000,1kmE3967N3094,3021850,1,700
2000,1kmE3967N3100,3021850,1,700
2000,1kmE3967N3103,3021850,1,700
2000,1kmE3967N3122,3021850,1,700
2000,1kmE3967N3122,5352251,1,700
2000,1kmE3967N3124,3021850,1,700
2000,1kmE3967N3124,5352251,1,700
2000,1kmE3967N3125,5352251,1,700
2000,1kmE3967N3159,3021850,1,700
2000,1kmE3968N3086,3021850,1,700
2000,1kmE3968N3094,3021850,1,700
2000,1kmE3968N3095,3021850,1,700
2000,1kmE3968N3095,5352251,1,700
2000,1kmE3968N3099,5352251,1,700
2000,1kmE3968N3103,5352251,2,700
2000,1kmE3968N3105,3021850,1,700
2000,1kmE3968N3105,5352251,1,700
2000,1kmE3968N3116,3021850,1,700
2000,1kmE3968N3124,5352251,1,700
2000,1kmE3969N3086,5352251,1,700
2000,1kmE3969N3095,5352251,1,700
2000,1kmE3969N3099,3021850,2,700
2000,1kmE3969N3099,5352251,1,700
2000,1kmE3969N3105,3021850,1,700
2000,1kmE3969N3105,5352251,1,700
2000,1kmE3969N3124,3021850,1,700
2000,1kmE3969N3124,5389029,1,700
2000,1kmE3969N3143,3021850,1,700
2000,1kmE3970N2986,2889173,1,49
2000,1kmE3970N3090,5352251,1,700
2000,1kmE3970N3095,3021850,1,700
2000,1kmE3970N3099,3021850,1,700
2000,1kmE3970N3099,5352251,2,700
2000,1kmE3970N3102,3021850,1,700
2000,1kmE3970N3105,3021850,1,700
2000,1kmE3970N3105,5352251,1,700
2000,1kmE3970N3109,3021850,1,700
2000,1kmE3970N3109,5352251,1,700
2000,1kmE3970N3143,3021850,1,700
2000,1kmE3970N3143,5361785,1,700
2000,1kmE3970N3144,5329212,1,700
2000,1kmE3971N2989,2889173,1,49
2000,1kmE3971N3090,5352251,1,700
2000,1kmE3971N3096,3021850,1,700
2000,1kmE3971N3099,5352251,1,700
2000,1kmE3971N3102,5352251,1,700
2000,1kmE3971N3143,5329212,1,700
2000,1kmE3971N3143,5361785,1,700
2000,1kmE3972N3089,5352251,1,700
2000,1kmE3972N3090,5352251,2,700
2000,1kmE3972N3096,5352251,1,700
2000,1kmE3972N3103,5352251,1,700
2000,1kmE3972N3105,5352251,1,700
2000,1kmE3973N3043,2889173,1,707
2000,1kmE3973N3095,5352251,1,700
2000,1kmE3973N3098,5352251,1,700
2000,1kmE3973N3102,3021850,1,700
2000,1kmE3973N3102,5352251,1,700
2000,1kmE3973N3105,5352251,1,700
2000,1kmE3973N3107,5352251,1,700
2000,1kmE3974N3103,5352251,1,700
2000,1kmE3974N3104,5352251,1,700
2000,1kmE3974N3105,3021850,1,700
2000,1kmE3974N3105,5352251,1,700
2000,1kmE3974N3106,5352251,1,700
2000,1kmE3974N3107,3021850,1,700
2000,1kmE3975N3079,3021850,1,700
2000,1kmE3975N3079,5352251,1,700
2000,1kmE3975N3096,5352251,1,700
2000,1kmE3975N3100,3021850,1,700
2000,1kmE3975N3102,3021850,1,700
2000,1kmE3975N3104,3021850,1,700
2000,1kmE3975N3105,5352251,1,700
2000,1kmE3975N3146,3021850,1,700
2000,1kmE3976N3080,5352251,1,700
2000,1kmE3976N3094,5352251,1,700
2000,1kmE3976N3098,5352251,1,700
2000,1kmE3976N3103,5352251,1,700
2000,1kmE3977N3079,5352251,1,700
2000,1kmE3977N3080,5352251,2,700
2000,1kmE3977N3081,5352251,1,700
2000,1kmE3977N3082,5352251,2,700
2000,1kmE3977N3083,5352251,1,700
2000,1kmE3977N3088,5352251,1,700
2000,1kmE3977N3092,5352251,1,700
2000,1kmE3977N3093,5352251,2,700
2000,1kmE3978N2965,2889173,1,49
2000,1kmE3978N2966,2889173,1,49
2000,1kmE3978N2966,5389017,1,49
2000,1kmE3978N2974,3034825,1,707
2000,1kmE3978N3080,5352251,1,700
2000,1kmE3978N3082,5352251,2,700
2000,1kmE3978N3085,5352251,1,700
2000,1kmE3978N3092,5352251,1,700
2000,1kmE3978N3093,5352251,1,700
2000,1kmE3978N3094,5352251,1,700
2000,1kmE3979N2980,2889173,1,49
2000,1kmE3979N3081,5352251,1,700
2000,1kmE3979N3095,5352251,1,700
2000,1kmE3979N3099,5352251,1,700
2000,1kmE3979N3142,5329212,1,700
2000,1kmE3980N3056,5352251,1,49
2000,1kmE3980N3081,5352251,1,700
2000,1kmE3980N3094,5352251,1,700
2000,1kmE3980N3097,5352251,1,700
2000,1kmE3980N3098,5352251,1,700
2000,1kmE3980N3116,3021850,1,700
2000,1kmE3980N3126,3021850,1,700
2000,1kmE3980N3126,3034825,1,700
2000,1kmE3980N3126,3039203,1,700
2000,1kmE3980N3126,5352251,1,700
2000,1kmE3980N3142,5329212,1,700
2000,1kmE3980N3142,5361785,2,700
2000,1kmE3981N2965,5352251,1,49
2000,1kmE3981N2965,5389017,1,49
2000,1kmE3981N3116,3021850,1,700
2000,1kmE3981N3126,3021850,1,700
2000,1kmE3981N3126,3034825,1,700
2000,1kmE3982N2968,2891770,1,707
2000,1kmE3982N3086,3021850,1,700
2000,1kmE3982N3093,3021850,1,700
2000,1kmE3982N3093,5352251,1,700
2000,1kmE3982N3095,2891770,1,700
2000,1kmE3982N3099,5352251,1,700
2000,1kmE3982N3126,5389017,1,700
2000,1kmE3983N3079,5352251,1,700
2000,1kmE3983N3080,5352251,1,700
2000,1kmE3983N3085,5352251,1,700
2000,1kmE3983N3086,5352251,2,700
2000,1kmE3983N3092,5352251,1,700
2000,1kmE3983N3094,2889173,1,700
2000,1kmE3983N3094,5352251,1,700
2000,1kmE3983N3095,5352251,1,700
2000,1kmE3983N3096,3021850,1,700
2000,1kmE3983N3109,3021850,1,700
2000,1kmE3984N3086,3021850,1,700
2000,1kmE3984N3091,5352251,1,700
2000,1kmE3984N3094,5352251,1,700
2000,1kmE3984N3105,5352251,1,700
2000,1kmE3985N3048,3021850,1,707
2000,1kmE3985N3077,3021850,1,700
2000,1kmE3985N3077,5352251,2,700
2000,1kmE3985N3078,5352251,1,700
2000,1kmE3985N3080,5352251,2,700
2000,1kmE3985N3088,5352251,1,700
2000,1kmE3985N3095,5352251,1,700
2000,1kmE3985N3096,5352251,1,700
2000,1kmE3985N3098,5352251,1,700
2000,1kmE3985N3099,5352251,1,700
2000,1kmE3985N3106,3021850,1,700
2000,1kmE3986N3077,3021850,1,700
2000,1kmE3986N3077,5352251,1,700
2000,1kmE3986N3078,5352251,2,700
2000,1kmE3986N3084,5352251,1,700
2000,1kmE3986N3103,3021850,1,700
2000,1kmE3987N3058,2889173,2,707
2000,1kmE3987N3058,5352251,1,707
2000,1kmE3987N3059,3021496,1,707
2000,1kmE3987N3059,3021850,1,707
2000,1kmE3987N3059,5352251,1,707
2000,1kmE3987N3079,5352251,1,700
2000,1kmE3987N3082,5352251,1,700
2000,1kmE3987N3084,5352251,1,700
2000,1kmE3987N3085,5352251,3,700
2000,1kmE3987N3086,5352251,1,700
2000,1kmE3987N3087,5352251,1,700
2000,1kmE3987N3093,3021850,1,700
2000,1kmE3987N3093,5352251,1,700
2000,1kmE3987N3094,3021850,1,700
2000,1kmE3987N3095,2891770,1,700
2000,1kmE3988N3057,5352251,1,1000
2000,1kmE3988N3058,3021496,1,1000
2000,1kmE3988N3058,3021850,1,707
2000,1kmE3988N3080,5352251,1,700
2000,1kmE3988N3081,5352251,1,700
2000,1kmE3988N3084,5352251,1,700
2000,1kmE3988N3085,5352251,1,700
2000,1kmE3988N3089,5352251,1,700
2000,1kmE3989N3057,2889173,1,1000
2000,1kmE3989N3057,3021850,1,1000
2000,1kmE3989N3078,5352251,1,700
2000,1kmE3989N3079,5352251,2,700
2000,1kmE3989N3080,5352251,2,700
2000,1kmE3989N3081,5352251,1,700
2000,1kmE3989N3093,3021850,1,700
2000,1kmE3989N3094,5352251,1,700
2000,1kmE3989N3098,3021850,1,700
2000,1kmE3990N3002,2889173,1,707
2000,1kmE3990N3003,7889822,1,707
2000,1kmE3990N3074,3025617,1,1000
2000,1kmE3990N3077,3034825,1,700
2000,1kmE3990N3080,3021850,1,700
2000,1kmE3990N3081,5352251,1,700
2000,1kmE3990N3089,2891770,1,700
2000,1kmE3990N3089,5352251,1,700
2000,1kmE3990N3091,5352251,1,700
2000,1kmE3990N3092,3021850,1,700
2000,1kmE3990N3098,5352251,1,700
2000,1kmE3990N3099,3021850,1,700
2000,1kmE3990N3107,2650107,1,700
2000,1kmE3991N2963,3034825,1,707
2000,1kmE3991N3081,5352251,1,700
2000,1kmE3991N3087,5352251,1,700
2000,1kmE3991N3088,3034825,1,700
2000,1kmE3991N3088,5352251,1,700
2000,1kmE3991N3106,5389029,1,700
2000,1kmE3992N3085,5352251,2,700
2000,1kmE3992N3087,5352251,1,700
2000,1kmE3992N3090,5352251,1,700
2000,1kmE3992N3097,5352251,1,700
2000,1kmE3993N3081,5352251,1,700
2000,1kmE3993N3083,3003979,1,700
2000,1kmE3993N3084,5352251,1,700
2000,1kmE3993N3086,5352251,1,700
2000,1kmE3993N3088,2891770,1,700
2000,1kmE3993N3096,3021850,1,700
2000,1kmE3993N3096,5352251,1,700
2000,1kmE3993N3097,5352251,1,700
2000,1kmE3993N3107,2650107,2,700
2000,1kmE3993N3107,3021850,1,700
2000,1kmE3993N3108,3021850,1,700
2000,1kmE3994N2983,2889173,1,49
2000,1kmE3994N2993,2889173,1,49
2000,1kmE3994N3082,5352251,1,700
2000,1kmE3994N3084,5352251,1,700
2000,1kmE3994N3089,3021850,1,700
2000,1kmE3994N3097,5352251,1,700
2000,1kmE3994N3126,3021850,1,700
2000,1kmE3995N2976,3021850,1,49
2000,1kmE3995N3080,5352251,1,700
2000,1kmE3995N3088,5352251,1,700
2000,1kmE3995N3090,5352251,1,700
2000,1kmE3995N3100,3021850,1,700
2000,1kmE3996N2950,5389017,1,49
2000,1kmE3996N3079,5352251,1,700
2000,1kmE3996N3081,5352251,2,700
2000,1kmE3996N3082,5352251,2,700
2000,1kmE3996N3084,5352251,2,700
2000,1kmE3996N3089,3021850,1,700
2000,1kmE3996N3090,3021850,2,700
2000,1kmE3996N3091,3021850,1,700
2000,1kmE3996N3092,3021850,1,700
2000,1kmE3996N3100,5352251,1,700
2000,1kmE3997N3029,5389029,1,707
2000,1kmE3997N3079,5352251,1,700
2000,1kmE3997N3080,5352251,1,700
2000,1kmE3997N3081,5352251,1,700
2000,1kmE3997N3082,5352251,3,700
2000,1kmE3997N3085,5352251,1,700
2000,1kmE3997N3086,5352251,2,700
2000,1kmE3997N3087,5352251,1,700
2000,1kmE3997N3095,3021850,1,700
2000,1kmE3997N3095,5352251,1,700
2000,1kmE3997N3096,3021850,1,700
2000,1kmE3997N3107,2889173,2,700
2000,1kmE3998N3030,5352251,1,707
2000,1kmE3998N3084,3021850,1,700
2000,1kmE3998N3084,5352251,1,700
2000,1kmE3998N3085,5352251,1,700
2000,1kmE3998N3086,5352251,1,700
2000,1kmE3998N3089,2891770,3,700
2000,1kmE3998N3096,3021850,2,700
2000,1kmE3998N3100,3021850,1,700
2000,1kmE3999N2982,2889173,1,49
2000,1kmE3999N3090,5352251,1,700
2000,1kmE3999N3091,5352251,1,700
2000,1kmE3999N3092,5352251,1,700
2000,1kmE3999N3094,3021850,1,700
2000,1kmE3999N3095,3021850,1,700
2000,1kmE3999N3105,3021850,1,700
2000,1kmE3999N3108,3021850,1,1000
2000,1kmE3999N3109,3021850,1,1000
2000,1kmE4000N3065,2889173,1,707
2000,1kmE4000N3065,5389017,1,707
2000,1kmE4000N3079,5352251,1,700
2000,1kmE4000N3087,3021850,1,700
2000,1kmE4000N3088,5352251,1,700
2000,1kmE4000N3109,3021850,1,1000
2000,1kmE4001N2952,5352251,1,49
2000,1kmE4001N3064,3021850,1,707
2000,1kmE4001N3064,3190653,1,707
2000,1kmE4001N3064,5352251,1,707
2000,1kmE4001N3065,5352251,2,707
2000,1kmE4001N3065,5356345,1,707
2000,1kmE4001N3080,5352251,1,700
2000,1kmE4001N3110,3021850,1,1000
2000,1kmE4001N3111,3021850,1,1000
2000,1kmE4002N2966,2889173,1,49
2000,1kmE4002N2966,2891770,1,49
2000,1kmE4002N3083,2889173,1,700
2000,1kmE4002N3083,3021850,1,700
2000,1kmE4002N3083,5352251,1,700
2000,1kmE4002N3103,3021850,1,700
2000,1kmE4003N2991,7889822,2,707
2000,1kmE4003N3048,2889173,1,707
2000,1kmE4003N3066,5352251,1,707
2000,1kmE4003N3067,5352251,1,707
2000,1kmE4003N3081,5352251,1,700
2000,1kmE4003N3083,5389029,1,700
2000,1kmE4003N3095,3021850,1,700
2000,1kmE4003N3097,3021850,1,700
2000,1kmE4003N3098,3021850,1,700
2000,1kmE4003N3098,5352251,2,700
2000,1kmE4004N3081,5352251,1,700
2000,1kmE4004N3085,3021850,1,700
2000,1kmE4004N3085,5352251,1,700
2000,1kmE4004N3096,3021850,1,700
2000,1kmE4004N3096,5352251,1,700
2000,1kmE4005N3086,5352251,1,700
2000,1kmE4005N3087,3021850,1,700
2000,1kmE4005N3089,3021850,1,700
2000,1kmE4005N3090,3021850,1,700
2000,1kmE4005N3091,3021850,1,700
2000,1kmE4006N2966,2889173,1,49
2000,1kmE4006N2971,5389029,1,49
2000,1kmE4006N3086,5352251,1,700
2000,1kmE4006N3090,5352251,1,700
2000,1kmE4006N3094,3021850,1,700
2000,1kmE4006N3096,3021850,1,700
2000,1kmE4007N3084,5352251,1,700
2000,1kmE4007N3087,5352251,1,700
2000,1kmE4007N3093,3021850,1,700
2000,1kmE4007N3096,3021850,1,700
2000,1kmE4007N3110,3021850,1,700
2000,1kmE4008N3048,2889173,1,707
2000,1kmE4008N3082,5352251,1,700
2000,1kmE4008N3096,3021850,1,700
2000,1kmE4008N3099,3021850,1,700
2000,1kmE4008N3102,3021850,1,700
2000,1kmE4009N3094,5352251,1,700
2000,1kmE4009N3095,3021850,1,700
2000,1kmE4009N3096,3021850,1,700
2000,1kmE4010N3070,2889173,1,707
2000,1kmE4010N3070,3021850,1,707
2000,1kmE4010N3071,5352251,1,707
2000,1kmE4010N3094,3021850,1,700
2000,1kmE4011N3069,5352251,1,707
2000,1kmE4011N3070,5352251,1,707
2000,1kmE4011N3071,5389017,1,707
